"time [s]","vel [m/s]"
6.110000E+00,6.551342E+00
6.111000E+00,6.551355E+00
6.112000E+00,6.551369E+00
6.113000E+00,6.551383E+00
6.114000E+00,6.551398E+00
6.115000E+00,6.551414E+00
6.116000E+00,6.551431E+00
6.117000E+00,6.551447E+00
6.118000E+00,6.551465E+00
6.119000E+00,6.551483E+00
6.120000E+00,6.551502E+00
6.121000E+00,6.551521E+00
6.122000E+00,6.551540E+00
6.123000E+00,6.551561E+00
6.124000E+00,6.551581E+00
6.125000E+00,6.551603E+00
6.126000E+00,6.551625E+00
6.127000E+00,6.551647E+00
6.128000E+00,6.551670E+00
6.129000E+00,6.551693E+00
6.130000E+00,6.551717E+00
6.131000E+00,6.551742E+00
6.132000E+00,6.551767E+00
6.133000E+00,6.551793E+00
6.134000E+00,6.551819E+00
6.135000E+00,6.551846E+00
6.136000E+00,6.551873E+00
6.137000E+00,6.551900E+00
6.138000E+00,6.551928E+00
6.139000E+00,6.551957E+00
6.140000E+00,6.551986E+00
6.141000E+00,6.552015E+00
6.142000E+00,6.552046E+00
6.143000E+00,6.552076E+00
6.144000E+00,6.552107E+00
6.145000E+00,6.552139E+00
6.146000E+00,6.552170E+00
6.147000E+00,6.552203E+00
6.148000E+00,6.552236E+00
6.149000E+00,6.552269E+00
6.150000E+00,6.552303E+00
6.151000E+00,6.552337E+00
6.152000E+00,6.552372E+00
6.153000E+00,6.552407E+00
6.154000E+00,6.552442E+00
6.155000E+00,6.552477E+00
6.156000E+00,6.552514E+00
6.157000E+00,6.552550E+00
6.158000E+00,6.552588E+00
6.159000E+00,6.552625E+00
6.160000E+00,6.552663E+00
6.161000E+00,6.552701E+00
6.162000E+00,6.552740E+00
6.163000E+00,6.552778E+00
6.164000E+00,6.552818E+00
6.165000E+00,6.552858E+00
6.166000E+00,6.552898E+00
6.167000E+00,6.552938E+00
6.168000E+00,6.552979E+00
6.169000E+00,6.553020E+00
6.170000E+00,6.553061E+00
6.171000E+00,6.553103E+00
6.172000E+00,6.553145E+00
6.173000E+00,6.553188E+00
6.174000E+00,6.553231E+00
6.175000E+00,6.553274E+00
6.176000E+00,6.553318E+00
6.177000E+00,6.553361E+00
6.178000E+00,6.553405E+00
6.179000E+00,6.553449E+00
6.180000E+00,6.553493E+00
6.181000E+00,6.553566E+00
6.182000E+00,6.554276E+00
6.183000E+00,6.554631E+00
6.184000E+00,6.554810E+00
6.185000E+00,6.554446E+00
6.186000E+00,6.553901E+00
6.187000E+00,6.553784E+00
6.188000E+00,6.553611E+00
6.189000E+00,6.553843E+00
6.190000E+00,6.553882E+00
6.191000E+00,6.553966E+00
6.192000E+00,6.554010E+00
6.193000E+00,6.554077E+00
6.194000E+00,6.554116E+00
6.195000E+00,6.554180E+00
6.196000E+00,6.554210E+00
6.197000E+00,6.554263E+00
6.198000E+00,6.554307E+00
6.199000E+00,6.554356E+00
6.200000E+00,6.554410E+00
6.201000E+00,6.554466E+00
6.202000E+00,6.554524E+00
6.203000E+00,6.554583E+00
6.204000E+00,6.554641E+00
6.205000E+00,6.554693E+00
6.206000E+00,6.554740E+00
6.207000E+00,6.554783E+00
6.208000E+00,6.554821E+00
6.209000E+00,6.554859E+00
6.210000E+00,6.554900E+00
6.211000E+00,6.554944E+00
6.212000E+00,6.554986E+00
6.213000E+00,6.555037E+00
6.214000E+00,6.555087E+00
6.215000E+00,6.555139E+00
6.216000E+00,6.555182E+00
6.217000E+00,6.555235E+00
6.218000E+00,6.555294E+00
6.219000E+00,6.555349E+00
6.220000E+00,6.555406E+00
6.221000E+00,6.555458E+00
6.222000E+00,6.555511E+00
6.223000E+00,6.555559E+00
6.224000E+00,6.555611E+00
6.225000E+00,6.555651E+00
6.226000E+00,6.555699E+00
6.227000E+00,6.555748E+00
6.228000E+00,6.555796E+00
6.229000E+00,6.555845E+00
6.230000E+00,6.555892E+00
6.231000E+00,6.555941E+00
6.232000E+00,6.555991E+00
6.233000E+00,6.556041E+00
6.234000E+00,6.556096E+00
6.235000E+00,6.556146E+00
6.236000E+00,6.556194E+00
6.237000E+00,6.556242E+00
6.238000E+00,6.556290E+00
6.239000E+00,6.556339E+00
6.240000E+00,6.556386E+00
6.241000E+00,6.556433E+00
6.242000E+00,6.556480E+00
6.243000E+00,6.556527E+00
6.244000E+00,6.556574E+00
6.245000E+00,6.556622E+00
6.246000E+00,6.556669E+00
6.247000E+00,6.556715E+00
6.248000E+00,6.556762E+00
6.249000E+00,6.556809E+00
6.250000E+00,6.556855E+00
6.251000E+00,6.556902E+00
6.252000E+00,6.556948E+00
6.253000E+00,6.556993E+00
6.254000E+00,6.557039E+00
6.255000E+00,6.557084E+00
6.256000E+00,6.557128E+00
6.257000E+00,6.557172E+00
6.258000E+00,6.557217E+00
6.259000E+00,6.557261E+00
6.260000E+00,6.557304E+00
6.261000E+00,6.557348E+00
6.262000E+00,6.557391E+00
6.263000E+00,6.557434E+00
6.264000E+00,6.557477E+00
6.265000E+00,6.557519E+00
6.266000E+00,6.557561E+00
6.267000E+00,6.557603E+00
6.268000E+00,6.557644E+00
6.269000E+00,6.557685E+00
6.270000E+00,6.557726E+00
6.271000E+00,6.557766E+00
6.272000E+00,6.557806E+00
6.273000E+00,6.557847E+00
6.274000E+00,6.557886E+00
6.275000E+00,6.557925E+00
6.276000E+00,6.557964E+00
6.277000E+00,6.558002E+00
6.278000E+00,6.558040E+00
6.279000E+00,6.558078E+00
6.280000E+00,6.558115E+00
6.281000E+00,6.558152E+00
6.282000E+00,6.558189E+00
6.283000E+00,6.558225E+00
6.284000E+00,6.558261E+00
6.285000E+00,6.558296E+00
6.286000E+00,6.558330E+00
6.287000E+00,6.558364E+00
6.288000E+00,6.558398E+00
6.289000E+00,6.558432E+00
6.290000E+00,6.558465E+00
6.291000E+00,6.558499E+00
6.292000E+00,6.558531E+00
6.293000E+00,6.558562E+00
6.294000E+00,6.558594E+00
6.295000E+00,6.558625E+00
6.296000E+00,6.558655E+00
6.297000E+00,6.558686E+00
6.298000E+00,6.558716E+00
6.299000E+00,6.558745E+00
6.300000E+00,6.558774E+00
6.301000E+00,6.558802E+00
6.302000E+00,6.558830E+00
6.303000E+00,6.558858E+00
6.304000E+00,6.558886E+00
6.305000E+00,6.558913E+00
6.306000E+00,6.558939E+00
6.307000E+00,6.558964E+00
6.308000E+00,6.558989E+00
6.309000E+00,6.559013E+00
6.310000E+00,6.559038E+00
6.311000E+00,6.559063E+00
6.312000E+00,6.559087E+00
6.313000E+00,6.559109E+00
6.314000E+00,6.559131E+00
6.315000E+00,6.559153E+00
6.316000E+00,6.559175E+00
6.317000E+00,6.559196E+00
6.318000E+00,6.559216E+00
6.319000E+00,6.559236E+00
6.320000E+00,6.559256E+00
6.321000E+00,6.559275E+00
6.322000E+00,6.559294E+00
6.323000E+00,6.559312E+00
6.324000E+00,6.559330E+00
6.325000E+00,6.559347E+00
6.326000E+00,6.559364E+00
6.327000E+00,6.559380E+00
6.328000E+00,6.559396E+00
6.329000E+00,6.559412E+00
6.330000E+00,6.559426E+00
6.331000E+00,6.559441E+00
6.332000E+00,6.559455E+00
6.333000E+00,6.559468E+00
6.334000E+00,6.559481E+00
6.335000E+00,6.559494E+00
6.336000E+00,6.559505E+00
6.337000E+00,6.559517E+00
6.338000E+00,6.559528E+00
6.339000E+00,6.559539E+00
6.340000E+00,6.559549E+00
6.341000E+00,6.559558E+00
6.342000E+00,6.559567E+00
6.343000E+00,6.559577E+00
6.344000E+00,6.559585E+00
6.345000E+00,6.559593E+00
6.346000E+00,6.559599E+00
6.347000E+00,6.559607E+00
6.348000E+00,6.559612E+00
6.349000E+00,6.559620E+00
6.350000E+00,6.559633E+00
6.351000E+00,6.559635E+00
6.352000E+00,6.559638E+00
6.353000E+00,6.559641E+00
6.354000E+00,6.559644E+00
6.355000E+00,6.559647E+00
6.356000E+00,6.559649E+00
6.357000E+00,6.559651E+00
6.358000E+00,6.559652E+00
6.359000E+00,6.559653E+00
6.360000E+00,6.559654E+00
6.361000E+00,6.559654E+00
6.362000E+00,6.559654E+00
6.363000E+00,6.559654E+00
6.364000E+00,6.559653E+00
6.365000E+00,6.559651E+00
6.366000E+00,6.559650E+00
6.367000E+00,6.559648E+00
6.368000E+00,6.559645E+00
6.369000E+00,6.559642E+00
6.370000E+00,6.559638E+00
6.371000E+00,6.559634E+00
6.372000E+00,6.559629E+00
6.373000E+00,6.559625E+00
6.374000E+00,6.559619E+00
6.375000E+00,6.559614E+00
6.376000E+00,6.559608E+00
6.377000E+00,6.559601E+00
6.378000E+00,6.559594E+00
6.379000E+00,6.559587E+00
6.380000E+00,6.559579E+00
6.381000E+00,6.559570E+00
6.382000E+00,6.559562E+00
6.383000E+00,6.559553E+00
6.384000E+00,6.559544E+00
6.385000E+00,6.559534E+00
6.386000E+00,6.559524E+00
6.387000E+00,6.559513E+00
6.388000E+00,6.559503E+00
6.389000E+00,6.559491E+00
6.390000E+00,6.559480E+00
6.391000E+00,6.559468E+00
6.392000E+00,6.559456E+00
6.393000E+00,6.559443E+00
6.394000E+00,6.559430E+00
6.395000E+00,6.559417E+00
6.396000E+00,6.559403E+00
6.397000E+00,6.559389E+00
6.398000E+00,6.559375E+00
6.399000E+00,6.559361E+00
6.400000E+00,6.559346E+00
6.401000E+00,6.559330E+00
6.402000E+00,6.559315E+00
6.403000E+00,6.559299E+00
6.404000E+00,6.559283E+00
6.405000E+00,6.559267E+00
6.406000E+00,6.559250E+00
6.407000E+00,6.559233E+00
6.408000E+00,6.559216E+00
6.409000E+00,6.559199E+00
6.410000E+00,6.559181E+00
6.411000E+00,6.559163E+00
6.412000E+00,6.559145E+00
6.413000E+00,6.559126E+00
6.414000E+00,6.559108E+00
6.415000E+00,6.559089E+00
6.416000E+00,6.559070E+00
6.417000E+00,6.559051E+00
6.418000E+00,6.559031E+00
6.419000E+00,6.559011E+00
6.420000E+00,6.558991E+00
6.421000E+00,6.558971E+00
6.422000E+00,6.558951E+00
6.423000E+00,6.558930E+00
6.424000E+00,6.558909E+00
6.425000E+00,6.558889E+00
6.426000E+00,6.558867E+00
6.427000E+00,6.558846E+00
6.428000E+00,6.558825E+00
6.429000E+00,6.558804E+00
6.430000E+00,6.558782E+00
6.431000E+00,6.558760E+00
6.432000E+00,6.558738E+00
6.433000E+00,6.558716E+00
6.434000E+00,6.558693E+00
6.435000E+00,6.558671E+00
6.436000E+00,6.558649E+00
6.437000E+00,6.558626E+00
6.438000E+00,6.558604E+00
6.439000E+00,6.558581E+00
6.440000E+00,6.558558E+00
6.441000E+00,6.558535E+00
6.442000E+00,6.558512E+00
6.443000E+00,6.558488E+00
6.444000E+00,6.558465E+00
6.445000E+00,6.558442E+00
6.446000E+00,6.558419E+00
6.447000E+00,6.558395E+00
6.448000E+00,6.558372E+00
6.449000E+00,6.558348E+00
6.450000E+00,6.558324E+00
6.451000E+00,6.558301E+00
6.452000E+00,6.558277E+00
6.453000E+00,6.558253E+00
6.454000E+00,6.558229E+00
6.455000E+00,6.558206E+00
6.456000E+00,6.558182E+00
6.457000E+00,6.558158E+00
6.458000E+00,6.558135E+00
6.459000E+00,6.558111E+00
6.460000E+00,6.558087E+00
6.461000E+00,6.558063E+00
6.462000E+00,6.558039E+00
6.463000E+00,6.558016E+00
6.464000E+00,6.557992E+00
6.465000E+00,6.557968E+00
6.466000E+00,6.557945E+00
6.467000E+00,6.557921E+00
6.468000E+00,6.557898E+00
6.469000E+00,6.557874E+00
6.470000E+00,6.557850E+00
6.471000E+00,6.557827E+00
6.472000E+00,6.557804E+00
6.473000E+00,6.557780E+00
6.474000E+00,6.557757E+00
6.475000E+00,6.557734E+00
6.476000E+00,6.557711E+00
6.477000E+00,6.557688E+00
6.478000E+00,6.557665E+00
6.479000E+00,6.557642E+00
6.480000E+00,6.557620E+00
6.481000E+00,6.557597E+00
6.482000E+00,6.557575E+00
6.483000E+00,6.557552E+00
6.484000E+00,6.557530E+00
6.485000E+00,6.557508E+00
6.486000E+00,6.557486E+00
6.487000E+00,6.557464E+00
6.488000E+00,6.557442E+00
6.489000E+00,6.557421E+00
6.490000E+00,6.557399E+00
6.491000E+00,6.557378E+00
6.492000E+00,6.557356E+00
6.493000E+00,6.557335E+00
6.494000E+00,6.557314E+00
6.495000E+00,6.557293E+00
6.496000E+00,6.557273E+00
6.497000E+00,6.557252E+00
6.498000E+00,6.557232E+00
6.499000E+00,6.557212E+00
6.500000E+00,6.557192E+00
6.501000E+00,6.557172E+00
6.502000E+00,6.557152E+00
6.503000E+00,6.557133E+00
6.504000E+00,6.557114E+00
6.505000E+00,6.557095E+00
6.506000E+00,6.557076E+00
6.507000E+00,6.557057E+00
6.508000E+00,6.557038E+00
6.509000E+00,6.557020E+00
6.510000E+00,6.557002E+00
6.511000E+00,6.556984E+00
6.512000E+00,6.556966E+00
6.513000E+00,6.556949E+00
6.514000E+00,6.556931E+00
6.515000E+00,6.556914E+00
6.516000E+00,6.556897E+00
6.517000E+00,6.556880E+00
6.518000E+00,6.556864E+00
6.519000E+00,6.556848E+00
6.520000E+00,6.556831E+00
6.521000E+00,6.556816E+00
6.522000E+00,6.556800E+00
6.523000E+00,6.556784E+00
6.524000E+00,6.556769E+00
6.525000E+00,6.556754E+00
6.526000E+00,6.556739E+00
6.527000E+00,6.556725E+00
6.528000E+00,6.556710E+00
6.529000E+00,6.556696E+00
6.530000E+00,6.556683E+00
6.531000E+00,6.556668E+00
6.532000E+00,6.556655E+00
6.533000E+00,6.556642E+00
6.534000E+00,6.556629E+00
6.535000E+00,6.556616E+00
6.536000E+00,6.556604E+00
6.537000E+00,6.556592E+00
6.538000E+00,6.556580E+00
6.539000E+00,6.556568E+00
6.540000E+00,6.556556E+00
6.541000E+00,6.556545E+00
6.542000E+00,6.556534E+00
6.543000E+00,6.556523E+00
6.544000E+00,6.556512E+00
6.545000E+00,6.556502E+00
6.546000E+00,6.556491E+00
6.547000E+00,6.556481E+00
6.548000E+00,6.556472E+00
6.549000E+00,6.556462E+00
6.550000E+00,6.556453E+00
6.551000E+00,6.556444E+00
6.552000E+00,6.556435E+00
6.553000E+00,6.556427E+00
6.554000E+00,6.556418E+00
6.555000E+00,6.556410E+00
6.556000E+00,6.556402E+00
6.557000E+00,6.556394E+00
6.558000E+00,6.556386E+00
6.559000E+00,6.556379E+00
6.560000E+00,6.556372E+00
6.561000E+00,6.556365E+00
6.562000E+00,6.556359E+00
6.563000E+00,6.556353E+00
6.564000E+00,6.556346E+00
6.565000E+00,6.556340E+00
6.566000E+00,6.556334E+00
6.567000E+00,6.556329E+00
6.568000E+00,6.556324E+00
6.569000E+00,6.556319E+00
6.570000E+00,6.556314E+00
6.571000E+00,6.556309E+00
6.572000E+00,6.556304E+00
6.573000E+00,6.556300E+00
6.574000E+00,6.556296E+00
6.575000E+00,6.556292E+00
6.576000E+00,6.556289E+00
6.577000E+00,6.556285E+00
6.578000E+00,6.556282E+00
6.579000E+00,6.556279E+00
6.580000E+00,6.556276E+00
6.581000E+00,6.556273E+00
6.582000E+00,6.556271E+00
6.583000E+00,6.556268E+00
6.584000E+00,6.556266E+00
6.585000E+00,6.556264E+00
6.586000E+00,6.556262E+00
6.587000E+00,6.556261E+00
6.588000E+00,6.556259E+00
6.589000E+00,6.556258E+00
6.590000E+00,6.556256E+00
6.591000E+00,6.556255E+00
6.592000E+00,6.556255E+00
6.593000E+00,6.556254E+00
6.594000E+00,6.556253E+00
6.595000E+00,6.556253E+00
6.596000E+00,6.556253E+00
6.597000E+00,6.556253E+00
6.598000E+00,6.556253E+00
6.599000E+00,6.556253E+00
6.600000E+00,6.556253E+00
6.601000E+00,6.556254E+00
6.602000E+00,6.556254E+00
6.603000E+00,6.556255E+00
6.604000E+00,6.556256E+00
6.605000E+00,6.556257E+00
6.606000E+00,6.556258E+00
6.607000E+00,6.556260E+00
6.608000E+00,6.556261E+00
6.609000E+00,6.556262E+00
6.610000E+00,6.556264E+00
6.611000E+00,6.556266E+00
6.612000E+00,6.556268E+00
6.613000E+00,6.556270E+00
6.614000E+00,6.556272E+00
6.615000E+00,6.556273E+00
6.616000E+00,6.556276E+00
6.617000E+00,6.556278E+00
6.618000E+00,6.556281E+00
6.619000E+00,6.556283E+00
6.620000E+00,6.556285E+00
6.621000E+00,6.556243E+00
6.622000E+00,6.556430E+00
6.623000E+00,6.555878E+00
6.624000E+00,6.557134E+00
6.625000E+00,6.557620E+00
6.626000E+00,6.556850E+00
6.627000E+00,6.556506E+00
6.628000E+00,6.556722E+00
6.629000E+00,6.556378E+00
6.630000E+00,6.556384E+00
6.631000E+00,6.556314E+00
6.632000E+00,6.556314E+00
6.633000E+00,6.556303E+00
6.634000E+00,6.556303E+00
6.635000E+00,6.556304E+00
6.636000E+00,6.556304E+00
6.637000E+00,6.556304E+00
6.638000E+00,6.556307E+00
6.639000E+00,6.556311E+00
6.640000E+00,6.556316E+00
6.641000E+00,6.556324E+00
6.642000E+00,6.556334E+00
6.643000E+00,6.556343E+00
6.644000E+00,6.556352E+00
6.645000E+00,6.556358E+00
6.646000E+00,6.556361E+00
6.647000E+00,6.556362E+00
6.648000E+00,6.556363E+00
6.649000E+00,6.556364E+00
6.650000E+00,6.556366E+00
6.651000E+00,6.556369E+00
6.652000E+00,6.556372E+00
6.653000E+00,6.556374E+00
6.654000E+00,6.556376E+00
6.655000E+00,6.556379E+00
6.656000E+00,6.556381E+00
6.657000E+00,6.556381E+00
6.658000E+00,6.556382E+00
6.659000E+00,6.556383E+00
6.660000E+00,6.556380E+00
6.661000E+00,6.556385E+00
6.662000E+00,6.556390E+00
6.663000E+00,6.556396E+00
6.664000E+00,6.556399E+00
6.665000E+00,6.556400E+00
6.666000E+00,6.556404E+00
6.667000E+00,6.556408E+00
6.668000E+00,6.556410E+00
6.669000E+00,6.556412E+00
6.670000E+00,6.556415E+00
6.671000E+00,6.556419E+00
6.672000E+00,6.556422E+00
6.673000E+00,6.556423E+00
6.674000E+00,6.556424E+00
6.675000E+00,6.556427E+00
6.676000E+00,6.556427E+00
6.677000E+00,6.556428E+00
6.678000E+00,6.556428E+00
6.679000E+00,6.556429E+00
6.680000E+00,6.556430E+00
6.681000E+00,6.556430E+00
6.682000E+00,6.556431E+00
6.683000E+00,6.556432E+00
6.684000E+00,6.556433E+00
6.685000E+00,6.556433E+00
6.686000E+00,6.556434E+00
6.687000E+00,6.556434E+00
6.688000E+00,6.556434E+00
6.689000E+00,6.556434E+00
6.690000E+00,6.556434E+00
6.691000E+00,6.556434E+00
6.692000E+00,6.556434E+00
6.693000E+00,6.556433E+00
6.694000E+00,6.556433E+00
6.695000E+00,6.556432E+00
6.696000E+00,6.556431E+00
6.697000E+00,6.556430E+00
6.698000E+00,6.556429E+00
6.699000E+00,6.556428E+00
6.700000E+00,6.556427E+00
6.701000E+00,6.556425E+00
6.702000E+00,6.556423E+00
6.703000E+00,6.556422E+00
6.704000E+00,6.556420E+00
6.705000E+00,6.556418E+00
6.706000E+00,6.556416E+00
6.707000E+00,6.556414E+00
6.708000E+00,6.556411E+00
6.709000E+00,6.556409E+00
6.710000E+00,6.556406E+00
6.711000E+00,6.556404E+00
6.712000E+00,6.556401E+00
6.713000E+00,6.556398E+00
6.714000E+00,6.556395E+00
6.715000E+00,6.556392E+00
6.716000E+00,6.556388E+00
6.717000E+00,6.556385E+00
6.718000E+00,6.556381E+00
6.719000E+00,6.556377E+00
6.720000E+00,6.556373E+00
6.721000E+00,6.556369E+00
6.722000E+00,6.556365E+00
6.723000E+00,6.556361E+00
6.724000E+00,6.556356E+00
6.725000E+00,6.556352E+00
6.726000E+00,6.556347E+00
6.727000E+00,6.556342E+00
6.728000E+00,6.556337E+00
6.729000E+00,6.556332E+00
6.730000E+00,6.556326E+00
6.731000E+00,6.556321E+00
6.732000E+00,6.556315E+00
6.733000E+00,6.556310E+00
6.734000E+00,6.556304E+00
6.735000E+00,6.556298E+00
6.736000E+00,6.556292E+00
6.737000E+00,6.556286E+00
6.738000E+00,6.556280E+00
6.739000E+00,6.556273E+00
6.740000E+00,6.556267E+00
6.741000E+00,6.556260E+00
6.742000E+00,6.556253E+00
6.743000E+00,6.556247E+00
6.744000E+00,6.556240E+00
6.745000E+00,6.556233E+00
6.746000E+00,6.556226E+00
6.747000E+00,6.556218E+00
6.748000E+00,6.556211E+00
6.749000E+00,6.556203E+00
6.750000E+00,6.556196E+00
6.751000E+00,6.556188E+00
6.752000E+00,6.556180E+00
6.753000E+00,6.556172E+00
6.754000E+00,6.556164E+00
6.755000E+00,6.556156E+00
6.756000E+00,6.556148E+00
6.757000E+00,6.556140E+00
6.758000E+00,6.556132E+00
6.759000E+00,6.556123E+00
6.760000E+00,6.556115E+00
6.761000E+00,6.556106E+00
6.762000E+00,6.556098E+00
6.763000E+00,6.556088E+00
6.764000E+00,6.556079E+00
6.765000E+00,6.556071E+00
6.766000E+00,6.556062E+00
6.767000E+00,6.556053E+00
6.768000E+00,6.556043E+00
6.769000E+00,6.556034E+00
6.770000E+00,6.556025E+00
6.771000E+00,6.556015E+00
6.772000E+00,6.556006E+00
6.773000E+00,6.555996E+00
6.774000E+00,6.555987E+00
6.775000E+00,6.555977E+00
6.776000E+00,6.555967E+00
6.777000E+00,6.555958E+00
6.778000E+00,6.555948E+00
6.779000E+00,6.555938E+00
6.780000E+00,6.555928E+00
6.781000E+00,6.555918E+00
6.782000E+00,6.555908E+00
6.783000E+00,6.555897E+00
6.784000E+00,6.555889E+00
6.785000E+00,6.555875E+00
6.786000E+00,6.555862E+00
6.787000E+00,6.555852E+00
6.788000E+00,6.555843E+00
6.789000E+00,6.555833E+00
6.790000E+00,6.555823E+00
6.791000E+00,6.555814E+00
6.792000E+00,6.555804E+00
6.793000E+00,6.555794E+00
6.794000E+00,6.555783E+00
6.795000E+00,6.555773E+00
6.796000E+00,6.555762E+00
6.797000E+00,6.555751E+00
6.798000E+00,6.555740E+00
6.799000E+00,6.555729E+00
6.800000E+00,6.555718E+00
6.801000E+00,6.555707E+00
6.802000E+00,6.555696E+00
6.803000E+00,6.555685E+00
6.804000E+00,6.555673E+00
6.805000E+00,6.555662E+00
6.806000E+00,6.555651E+00
6.807000E+00,6.555640E+00
6.808000E+00,6.555628E+00
6.809000E+00,6.555617E+00
6.810000E+00,6.555606E+00
6.811000E+00,6.555594E+00
6.812000E+00,6.555583E+00
6.813000E+00,6.555572E+00
6.814000E+00,6.555560E+00
6.815000E+00,6.555548E+00
6.816000E+00,6.555537E+00
6.817000E+00,6.555525E+00
6.818000E+00,6.555513E+00
6.819000E+00,6.555502E+00
6.820000E+00,6.555490E+00
6.821000E+00,6.555479E+00
6.822000E+00,6.555467E+00
6.823000E+00,6.555455E+00
6.824000E+00,6.555443E+00
6.825000E+00,6.555431E+00
6.826000E+00,6.555420E+00
6.827000E+00,6.555408E+00
6.828000E+00,6.555396E+00
6.829000E+00,6.555385E+00
6.830000E+00,6.555373E+00
6.831000E+00,6.555361E+00
6.832000E+00,6.555349E+00
6.833000E+00,6.555337E+00
6.834000E+00,6.555326E+00
6.835000E+00,6.555314E+00
6.836000E+00,6.555302E+00
6.837000E+00,6.555290E+00
6.838000E+00,6.555279E+00
6.839000E+00,6.555267E+00
6.840000E+00,6.555255E+00
6.841000E+00,6.555243E+00
6.842000E+00,6.555232E+00
6.843000E+00,6.555220E+00
6.844000E+00,6.555209E+00
6.845000E+00,6.555197E+00
6.846000E+00,6.555185E+00
6.847000E+00,6.555174E+00
6.848000E+00,6.555162E+00
6.849000E+00,6.555151E+00
6.850000E+00,6.555139E+00
6.851000E+00,6.555128E+00
6.852000E+00,6.555117E+00
6.853000E+00,6.555105E+00
6.854000E+00,6.555094E+00
6.855000E+00,6.555083E+00
6.856000E+00,6.555071E+00
6.857000E+00,6.555060E+00
6.858000E+00,6.555049E+00
6.859000E+00,6.555038E+00
6.860000E+00,6.555027E+00
6.861000E+00,6.555016E+00
6.862000E+00,6.555005E+00
6.863000E+00,6.554994E+00
6.864000E+00,6.554983E+00
6.865000E+00,6.554973E+00
6.866000E+00,6.554962E+00
6.867000E+00,6.554951E+00
6.868000E+00,6.554941E+00
6.869000E+00,6.554930E+00
6.870000E+00,6.554920E+00
6.871000E+00,6.554909E+00
6.872000E+00,6.554899E+00
6.873000E+00,6.554889E+00
6.874000E+00,6.554879E+00
6.875000E+00,6.554869E+00
6.876000E+00,6.554859E+00
6.877000E+00,6.554849E+00
6.878000E+00,6.554839E+00
6.879000E+00,6.554829E+00
6.880000E+00,6.554820E+00
6.881000E+00,6.554810E+00
6.882000E+00,6.554801E+00
6.883000E+00,6.554791E+00
6.884000E+00,6.554782E+00
6.885000E+00,6.554772E+00
6.886000E+00,6.554763E+00
6.887000E+00,6.554754E+00
6.888000E+00,6.554746E+00
6.889000E+00,6.554737E+00
6.890000E+00,6.554728E+00
6.891000E+00,6.554719E+00
6.892000E+00,6.554711E+00
6.893000E+00,6.554702E+00
6.894000E+00,6.554694E+00
6.895000E+00,6.554686E+00
6.896000E+00,6.554678E+00
6.897000E+00,6.554670E+00
6.898000E+00,6.554662E+00
6.899000E+00,6.554654E+00
6.900000E+00,6.554646E+00
6.901000E+00,6.554639E+00
6.902000E+00,6.554631E+00
6.903000E+00,6.554624E+00
6.904000E+00,6.554617E+00
6.905000E+00,6.554610E+00
6.906000E+00,6.554603E+00
6.907000E+00,6.554596E+00
6.908000E+00,6.554589E+00
6.909000E+00,6.554583E+00
6.910000E+00,6.554576E+00
6.911000E+00,6.554569E+00
6.912000E+00,6.554563E+00
6.913000E+00,6.554557E+00
6.914000E+00,6.554551E+00
6.915000E+00,6.554545E+00
6.916000E+00,6.554539E+00
6.917000E+00,6.554533E+00
6.918000E+00,6.554528E+00
6.919000E+00,6.554522E+00
6.920000E+00,6.554517E+00
6.921000E+00,6.554512E+00
6.922000E+00,6.554506E+00
6.923000E+00,6.554502E+00
6.924000E+00,6.554496E+00
6.925000E+00,6.554492E+00
6.926000E+00,6.554487E+00
6.927000E+00,6.554482E+00
6.928000E+00,6.554478E+00
6.929000E+00,6.554473E+00
6.930000E+00,6.554469E+00
6.931000E+00,6.554465E+00
6.932000E+00,6.554461E+00
6.933000E+00,6.554457E+00
6.934000E+00,6.554453E+00
6.935000E+00,6.554450E+00
6.936000E+00,6.554446E+00
6.937000E+00,6.554443E+00
6.938000E+00,6.554440E+00
6.939000E+00,6.554436E+00
6.940000E+00,6.554433E+00
6.941000E+00,6.554430E+00
6.942000E+00,6.554427E+00
6.943000E+00,6.554424E+00
6.944000E+00,6.554421E+00
6.945000E+00,6.554419E+00
6.946000E+00,6.554416E+00
6.947000E+00,6.554414E+00
6.948000E+00,6.554412E+00
6.949000E+00,6.554410E+00
6.950000E+00,6.554407E+00
6.951000E+00,6.554405E+00
6.952000E+00,6.554403E+00
6.953000E+00,6.554401E+00
6.954000E+00,6.554400E+00
6.955000E+00,6.554398E+00
6.956000E+00,6.554397E+00
6.957000E+00,6.554395E+00
6.958000E+00,6.554394E+00
6.959000E+00,6.554392E+00
6.960000E+00,6.554391E+00
6.961000E+00,6.554390E+00
6.962000E+00,6.554389E+00
6.963000E+00,6.554388E+00
6.964000E+00,6.554387E+00
6.965000E+00,6.554386E+00
6.966000E+00,6.554385E+00
6.967000E+00,6.554385E+00
6.968000E+00,6.554384E+00
6.969000E+00,6.554384E+00
6.970000E+00,6.554383E+00
6.971000E+00,6.554383E+00
6.972000E+00,6.554382E+00
6.973000E+00,6.554382E+00
6.974000E+00,6.554382E+00
6.975000E+00,6.554382E+00
6.976000E+00,6.554382E+00
6.977000E+00,6.554382E+00
6.978000E+00,6.554382E+00
6.979000E+00,6.554382E+00
6.980000E+00,6.554382E+00
6.981000E+00,6.554382E+00
6.982000E+00,6.554382E+00
6.983000E+00,6.554383E+00
